Order ID,Order Date,Order Year,Sales person,Clubs,City,Product Category,Brand,Product Name,Quantity,Unit price,Unit cost,Sales,Cost
INV43183,20-Oct-25,2025,Perveen Akhtar,Lahore Garrison Golf Club,Lahore,Balls,Titleist,Titleist Velocity,2,"5,230","1,733","10,460","3,466"
INV43184,20-Oct-25,2025,Mohammad Aslam,Multan Golf Club,Multan,Balls,Callaway,Chrome Tour,2,"3,850","1,625","7,700","3,249"
INV43185,20-Oct-25,2025,Tasneem Rizvi,Arabian Sea Country Club,Karachi,Balls,Titleist,Titleist Velocity,5,"5,270","1,733","26,350","8,664"
INV43186,20-Oct-25,2025,Javeria Abbasi,SRC Golf Club,Hyderabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,340","3,557","29,360","14,230"
INV43187,20-Oct-25,2025,Omais Farooqi,Arabian Sea Country Club,Karachi,Irons,Titleist,T150 Black,1,"62,840","22,838","62,840","22,838"
INV43188,20-Oct-25,2025,Tasneem Rizvi,Lahore Gymkhana Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"98,450","45,011","98,450","45,011"
INV43189,20-Oct-25,2025,Hina Sheikh,Lahore Gymkhana Golf Club,Lahore,Irons,Callaway,Elyte X Irons,2,"95,840","48,006","191,680","96,012"
INV43190,20-Oct-25,2025,Fatima Raza,Lahore Garrison Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"68,090","23,936","68,090","23,936"
INV43191,20-Oct-25,2025,Ehsan Malik,Rawalpindi Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"39,900","18,235","79,800","36,470"
INV43192,20-Oct-25,2025,Laiba Khan,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,1,"5,390","1,733","5,390","1,733"
INV43193,20-Oct-25,2025,Laiba Khan,Arabian Sea Country Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"70,040","23,936","70,040","23,936"
INV43194,20-Oct-25,2025,Ehsan Malik,Lahore Gymkhana Golf Club,Lahore,Balls,Titleist,Titleist Velocity,3,"5,070","1,733","15,210","5,198"
INV43195,21-Oct-25,2025,Bisma Siddiqui,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,2,"62,420","22,838","124,840","45,677"
INV43196,21-Oct-25,2025,Ali Khan,Rawalpindi Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"100,100","46,168","100,100","46,168"
INV43197,21-Oct-25,2025,Ehsan Malik,Airmen Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"63,530","23,936","63,530","23,936"
INV43198,21-Oct-25,2025,Gulraiz Ansari,Defence Raya Golf Club,Lahore,Balls,Titleist,Titleist Velocity,1,"5,310","1,733","5,310","1,733"
INV43199,21-Oct-25,2025,Kamran Ali,Margalla Greens Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"95,240","45,011","190,480","90,023"
INV43200,21-Oct-25,2025,Fatima Raza,Defence Raya Golf Club,Lahore,Irons,Callaway,Elyte X Irons,3,"99,900","48,006","299,700","144,018"
INV43201,21-Oct-25,2025,Omais Farooqi,Islamabad Golf Club,Islamabad,Irons,Titleist,T150 Black,1,"61,200","22,838","61,200","22,838"
INV43202,21-Oct-25,2025,Imran Khan,Rumanza Golf & Country Club,Multan,Bags,Wilson,Talus Stand Bag,1,"68,920","23,936","68,920","23,936"
INV43203,21-Oct-25,2025,Chaudhry Kamil,Lahore Gymkhana Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,570","3,557","30,280","14,230"
INV43204,22-Oct-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,4,"4,420","1,625","17,680","6,498"
INV43205,22-Oct-25,2025,Rabia Butt,DHA Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"100,340","45,011","200,680","90,023"
INV43206,22-Oct-25,2025,Javeria Abbasi,Arabian Sea Country Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"76,660","27,088","153,320","54,175"
INV43207,22-Oct-25,2025,Qasim Jafri,Airmen Golf Club,Karachi,Balls,Callaway,Chrome Tour,3,"4,270","1,625","12,810","4,874"
INV43208,22-Oct-25,2025,Gulraiz Ansari,Rawalpindi Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,1,"93,790","48,006","93,790","48,006"
INV43209,22-Oct-25,2025,Tasneem Rizvi,Lahore Garrison Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,350","3,557","14,700","7,115"
INV43210,22-Oct-25,2025,Tasneem Rizvi,Gujranwala Golf & Country Club,Gujranwala,Bags,Wilson,Talus Stand Bag,1,"66,110","23,936","66,110","23,936"
INV43211,22-Oct-25,2025,Dania Ahmed,Multan Golf Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"92,130","46,168","92,130","46,168"
INV43212,22-Oct-25,2025,Laiba Khan,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"40,290","18,235","80,580","36,470"
INV43213,22-Oct-25,2025,Ali Khan,Arabian Sea Country Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"82,330","27,088","164,660","54,175"
INV43214,22-Oct-25,2025,Bisma Siddiqui,Gujranwala Golf & Country Club,Gujranwala,Bags,Wilson,Talus Stand Bag,1,"66,970","23,936","66,970","23,936"
INV43215,22-Oct-25,2025,Tasneem Rizvi,Islamabad Golf Club,Islamabad,Irons,Titleist,T150 Black,1,"62,570","22,838","62,570","22,838"
INV43216,22-Oct-25,2025,Hina Sheikh,Margalla Greens Golf Club,Islamabad,Balls,Callaway,Chrome Tour,5,"4,310","1,625","21,550","8,123"
INV43217,23-Oct-25,2025,Ali Khan,Margalla Greens Golf Club,Islamabad,Balls,Callaway,Chrome Tour,1,"4,580","1,625","4,580","1,625"
INV43218,23-Oct-25,2025,Imran Khan,Karachi Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"80,010","27,088","80,010","27,088"
INV43219,23-Oct-25,2025,Gulraiz Ansari,Lahore Garrison Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"65,650","23,936","65,650","23,936"
INV43220,23-Oct-25,2025,Dania Ahmed,Karachi Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"85,780","27,088","85,780","27,088"
INV43221,23-Oct-25,2025,Omais Farooqi,Rumanza Golf & Country Club,Multan,Bags,Callaway,Elyte Fairway C Stand Bag,2,"91,680","41,198","183,360","82,396"
INV43222,23-Oct-25,2025,Javeria Abbasi,Margalla Greens Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"79,170","27,088","158,340","54,175"
INV43223,23-Oct-25,2025,Qasim Jafri,Arabian Sea Country Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"96,540","45,011","193,080","90,023"
INV43224,23-Oct-25,2025,Omais Farooqi,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"40,900","18,235","81,800","36,470"
INV43225,23-Oct-25,2025,Nadia Hussain,DHA Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"68,840","23,936","68,840","23,936"
INV43226,23-Oct-25,2025,Tasneem Rizvi,Airmen Golf Club,Karachi,Irons,Callaway,Elyte X Irons,3,"91,840","48,006","275,520","144,018"
INV43227,23-Oct-25,2025,Perveen Akhtar,Lahore Garrison Golf Club,Lahore,Irons,Titleist,T150 Black,2,"61,130","22,838","122,260","45,677"
INV43228,24-Oct-25,2025,Omais Farooqi,Islamabad Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,5,"4,630","1,476","23,150","7,380"
INV43229,24-Oct-25,2025,Fatima Raza,Rumanza Golf & Country Club,Multan,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"81,270","27,088","81,270","27,088"
INV43230,24-Oct-25,2025,Nadia Hussain,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,1,"4,410","1,476","4,410","1,476"
INV43231,24-Oct-25,2025,Rabia Butt,Rumanza Golf & Country Club,Multan,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"92,520","45,011","185,040","90,023"
INV43232,24-Oct-25,2025,Bisma Siddiqui,Rumanza Golf & Country Club,Multan,Balls,Dunlop,Triad Golf Balls,1,"4,380","1,476","4,380","1,476"
INV43233,24-Oct-25,2025,Qasim Jafri,Rawalpindi Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"40,120","18,235","80,240","36,470"
INV43234,25-Oct-25,2025,Hina Sheikh,Karachi Golf Club,Karachi,Irons,Callaway,Elyte X Irons,1,"105,490","48,006","105,490","48,006"
INV43235,25-Oct-25,2025,Laiba Khan,DHA Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"95,380","45,011","190,760","90,023"
INV43236,25-Oct-25,2025,Dania Ahmed,DHA Golf Club,Karachi,Balls,Titleist,Titleist Velocity,2,"4,880","1,733","9,760","3,466"
INV43237,25-Oct-25,2025,Omais Farooqi,Lahore Garrison Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,530","3,557","7,530","3,557"
INV43238,25-Oct-25,2025,Dania Ahmed,Airmen Golf Club,Karachi,Balls,Titleist,Titleist Velocity,1,"5,040","1,733","5,040","1,733"
INV43239,25-Oct-25,2025,Mohammad Aslam,SRC Golf Club,Hyderabad,Irons,Callaway,Elyte X Irons,1,"95,360","48,006","95,360","48,006"
INV43240,25-Oct-25,2025,Laiba Khan,Multan Golf Club,Multan,Irons,Callaway,Elyte X Irons,2,"104,670","48,006","209,340","96,012"
INV43241,25-Oct-25,2025,Mohammad Aslam,SRC Golf Club,Hyderabad,Balls,Dunlop,Triad Golf Balls,4,"4,170","1,476","16,680","5,904"
INV43242,25-Oct-25,2025,Perveen Akhtar,DHA Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"79,010","27,088","79,010","27,088"
INV43243,26-Oct-25,2025,Dania Ahmed,SRC Golf Club,Hyderabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"98,890","45,011","98,890","45,011"
INV43244,26-Oct-25,2025,Ali Khan,Rumanza Golf & Country Club,Multan,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"100,010","45,011","100,010","45,011"
INV43245,26-Oct-25,2025,Shahbaz Khan,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,1,"39,370","18,235","39,370","18,235"
INV43246,26-Oct-25,2025,Omais Farooqi,Airmen Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"63,680","23,936","63,680","23,936"
INV43247,26-Oct-25,2025,Ali Khan,DHA Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"63,550","23,936","63,550","23,936"
INV43248,26-Oct-25,2025,Shahbaz Khan,Multan Golf Club,Multan,Bags,Wilson,Talus Stand Bag,1,"69,420","23,936","69,420","23,936"
INV43249,26-Oct-25,2025,Ehsan Malik,DHA Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"67,920","23,936","67,920","23,936"
INV43250,26-Oct-25,2025,Chaudhry Kamil,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,3,"4,110","1,476","12,330","4,428"
INV43251,27-Oct-25,2025,Qasim Jafri,Islamabad Golf Club,Islamabad,Balls,Titleist,Titleist Velocity,2,"4,910","1,733","9,820","3,466"
INV43252,27-Oct-25,2025,Ali Khan,Islamabad Golf Club,Islamabad,Balls,Callaway,Chrome Tour,4,"4,380","1,625","17,520","6,498"
INV43253,27-Oct-25,2025,Gulraiz Ansari,Defence Raya Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"70,210","23,936","70,210","23,936"
INV43254,27-Oct-25,2025,Kamran Ali,Gujranwala Golf & Country Club,Gujranwala,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"75,350","27,088","75,350","27,088"
INV43255,27-Oct-25,2025,Chaudhry Kamil,Rumanza Golf & Country Club,Multan,Irons,Wilson,DYNAPWR Steel Irons,2,"41,150","18,235","82,300","36,470"
INV43256,27-Oct-25,2025,Ali Khan,Arabian Sea Country Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"95,900","45,011","191,800","90,023"
INV43257,27-Oct-25,2025,Ali Khan,Multan Golf Club,Multan,Irons,Callaway,Elyte X Irons,2,"89,310","48,006","178,620","96,012"
INV43258,27-Oct-25,2025,Chaudhry Kamil,Lahore Gymkhana Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"102,790","46,168","205,580","92,337"
INV43259,27-Oct-25,2025,Imran Khan,Margalla Greens Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,4,"4,130","1,476","16,520","5,904"
INV43260,28-Oct-25,2025,Ali Khan,Multan Golf Club,Multan,Irons,Titleist,T150 Black,2,"63,240","22,838","126,480","45,677"
INV43261,28-Oct-25,2025,Laiba Khan,Airmen Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"69,530","23,936","69,530","23,936"
INV43262,28-Oct-25,2025,Qasim Jafri,SRC Golf Club,Hyderabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,570","3,557","7,570","3,557"
INV43263,28-Oct-25,2025,Dania Ahmed,Defence Raya Golf Club,Lahore,Irons,Titleist,T150 Black,2,"61,860","22,838","123,720","45,677"
INV43264,28-Oct-25,2025,Ali Khan,Gujranwala Golf & Country Club,Gujranwala,Bags,Wilson,Talus Stand Bag,1,"70,520","23,936","70,520","23,936"
INV43265,28-Oct-25,2025,Ali Khan,Rumanza Golf & Country Club,Multan,Balls,Titleist,Titleist Velocity,1,"5,150","1,733","5,150","1,733"
INV43266,28-Oct-25,2025,Perveen Akhtar,Multan Golf Club,Multan,Balls,Callaway,Chrome Tour,2,"3,780","1,625","7,560","3,249"
INV43267,28-Oct-25,2025,Bisma Siddiqui,Multan Golf Club,Multan,Irons,Callaway,Elyte X Irons,2,"94,340","48,006","188,680","96,012"
INV43268,28-Oct-25,2025,Qasim Jafri,Karachi Golf Club,Karachi,Irons,Titleist,T150 Black,2,"64,370","22,838","128,740","45,677"
INV43269,28-Oct-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,3,"4,510","1,476","13,530","4,428"
INV43270,28-Oct-25,2025,Tasneem Rizvi,Arabian Sea Country Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,3,"81,080","41,198","243,240","123,593"
INV43271,28-Oct-25,2025,Ehsan Malik,Lahore Garrison Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"100,590","45,011","201,180","90,023"
INV43272,28-Oct-25,2025,Tasneem Rizvi,Islamabad Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"101,310","46,168","101,310","46,168"
INV43273,29-Oct-25,2025,Hina Sheikh,SRC Golf Club,Hyderabad,Irons,Wilson,DYNAPWR Steel Irons,2,"43,430","18,235","86,860","36,470"
INV43274,29-Oct-25,2025,Kamran Ali,Arabian Sea Country Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"98,930","45,011","197,860","90,023"
INV43275,29-Oct-25,2025,Javeria Abbasi,Gujranwala Golf & Country Club,Gujranwala,Balls,Dunlop,Triad Golf Balls,1,"4,630","1,476","4,630","1,476"
INV43276,29-Oct-25,2025,Omais Farooqi,Airmen Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,2,"81,230","41,198","162,460","82,396"
INV43277,29-Oct-25,2025,Tasneem Rizvi,Karachi Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,1,"41,420","18,235","41,420","18,235"
INV43278,29-Oct-25,2025,Imran Khan,Lahore Gymkhana Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"99,750","46,168","199,500","92,337"
INV43279,29-Oct-25,2025,Gulraiz Ansari,Rumanza Golf & Country Club,Multan,Balls,Dunlop,Triad Golf Balls,1,"4,230","1,476","4,230","1,476"
INV43280,29-Oct-25,2025,Shahbaz Khan,Lahore Gymkhana Golf Club,Lahore,Balls,Callaway,Chrome Tour,2,"4,560","1,625","9,120","3,249"
INV43281,29-Oct-25,2025,Dania Ahmed,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,1,"61,350","22,838","61,350","22,838"
INV43282,30-Oct-25,2025,Mohammad Aslam,Gujranwala Golf & Country Club,Gujranwala,Bags,Wilson,Talus Stand Bag,1,"66,950","23,936","66,950","23,936"
INV43283,30-Oct-25,2025,Omais Farooqi,Rawalpindi Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,3,"83,750","41,198","251,250","123,593"
INV43284,30-Oct-25,2025,Hina Sheikh,SRC Golf Club,Hyderabad,Irons,Wilson,DYNAPWR Steel Irons,2,"38,840","18,235","77,680","36,470"
INV43285,30-Oct-25,2025,Hina Sheikh,Lahore Garrison Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"94,650","45,011","94,650","45,011"
INV43286,30-Oct-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,2,"4,590","1,476","9,180","2,952"
INV43287,30-Oct-25,2025,Ali Khan,Islamabad Golf Club,Islamabad,Bags,Wilson,Talus Stand Bag,1,"69,140","23,936","69,140","23,936"
INV43288,30-Oct-25,2025,Qasim Jafri,Airmen Golf Club,Karachi,Balls,Dunlop,Triad Golf Balls,3,"4,390","1,476","13,170","4,428"
INV43289,30-Oct-25,2025,Hina Sheikh,Rumanza Golf & Country Club,Multan,Irons,Wilson,DYNAPWR Steel Irons,2,"42,460","18,235","84,920","36,470"
INV43290,30-Oct-25,2025,Perveen Akhtar,Margalla Greens Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,3,"93,890","48,006","281,670","144,018"
INV43291,30-Oct-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,3,"3,970","1,625","11,910","4,874"
INV43292,30-Oct-25,2025,Mohammad Aslam,Rumanza Golf & Country Club,Multan,Balls,Dunlop,Triad Golf Balls,4,"4,210","1,476","16,840","5,904"
INV43293,31-Oct-25,2025,Chaudhry Kamil,Multan Golf Club,Multan,Balls,Callaway,Chrome Tour,3,"4,580","1,625","13,740","4,874"
INV43294,31-Oct-25,2025,Ali Khan,Islamabad Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,4,"4,220","1,476","16,880","5,904"
INV43295,31-Oct-25,2025,Ehsan Malik,Lahore Garrison Golf Club,Lahore,Balls,Callaway,Chrome Tour,3,"3,640","1,625","10,920","4,874"
INV43296,31-Oct-25,2025,Ehsan Malik,Airmen Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"96,370","45,011","192,740","90,023"
INV43297,31-Oct-25,2025,Ali Khan,Arabian Sea Country Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"97,400","45,011","97,400","45,011"
INV43298,31-Oct-25,2025,Nadia Hussain,Rawalpindi Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"36,720","18,235","73,440","36,470"
INV43299,31-Oct-25,2025,Tasneem Rizvi,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,4,"4,380","1,476","17,520","5,904"
INV43300,31-Oct-25,2025,Dania Ahmed,Multan Golf Club,Multan,Irons,Titleist,T150 Black,1,"61,490","22,838","61,490","22,838"
INV43301,31-Oct-25,2025,Imran Khan,DHA Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"70,020","23,936","70,020","23,936"
INV43302,31-Oct-25,2025,Perveen Akhtar,Islamabad Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,470","3,557","22,410","10,672"
INV43303,01-Nov-25,2025,Laiba Khan,Rumanza Golf & Country Club,Multan,Balls,Titleist,Titleist Velocity,2,"4,960","1,733","9,920","3,466"
INV43304,01-Nov-25,2025,Ehsan Malik,Rawalpindi Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"42,950","18,235","85,900","36,470"
INV43305,01-Nov-25,2025,Hina Sheikh,Airmen Golf Club,Karachi,Balls,Dunlop,Triad Golf Balls,2,"4,140","1,476","8,280","2,952"
INV43306,01-Nov-25,2025,Gulraiz Ansari,Airmen Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,1,"95,180","41,198","95,180","41,198"
INV43307,01-Nov-25,2025,Perveen Akhtar,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,4,"4,290","1,625","17,160","6,498"
INV43308,01-Nov-25,2025,Hina Sheikh,Gujranwala Golf & Country Club,Gujranwala,Irons,Titleist,T150 Black,1,"58,990","22,838","58,990","22,838"
INV43309,01-Nov-25,2025,Rabia Butt,Defence Raya Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"83,720","27,088","167,440","54,175"
INV43310,01-Nov-25,2025,Imran Khan,DHA Golf Club,Karachi,Balls,Dunlop,Triad Golf Balls,1,"4,310","1,476","4,310","1,476"
INV43311,02-Nov-25,2025,Omais Farooqi,Gujranwala Golf & Country Club,Gujranwala,Balls,Callaway,Chrome Tour,1,"3,730","1,625","3,730","1,625"
INV43312,02-Nov-25,2025,Imran Khan,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,4,"4,610","1,733","18,440","6,931"
INV43313,02-Nov-25,2025,Shahbaz Khan,SRC Golf Club,Hyderabad,Bags,Callaway,Elyte Fairway C Stand Bag,1,"81,520","41,198","81,520","41,198"
INV43314,02-Nov-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,3,"4,240","1,625","12,720","4,874"
INV43315,02-Nov-25,2025,Bisma Siddiqui,Multan Golf Club,Multan,Irons,Wilson,DYNAPWR Steel Irons,2,"41,500","18,235","83,000","36,470"
INV43316,02-Nov-25,2025,Tasneem Rizvi,Multan Golf Club,Multan,Balls,Titleist,Titleist Velocity,5,"5,230","1,733","26,150","8,664"
INV43317,02-Nov-25,2025,Kamran Ali,Lahore Garrison Golf Club,Lahore,Balls,Callaway,Chrome Tour,1,"4,280","1,625","4,280","1,625"
INV43318,02-Nov-25,2025,Javeria Abbasi,Lahore Garrison Golf Club,Lahore,Balls,Callaway,Chrome Tour,1,"4,010","1,625","4,010","1,625"
INV43319,03-Nov-25,2025,Perveen Akhtar,Karachi Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"84,620","27,088","169,240","54,175"
INV43320,03-Nov-25,2025,Shahbaz Khan,Rawalpindi Golf Club,Islamabad,Balls,Callaway,Chrome Tour,1,"4,280","1,625","4,280","1,625"
INV43321,03-Nov-25,2025,Mohammad Aslam,Rumanza Golf & Country Club,Multan,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"83,610","27,088","167,220","54,175"
INV43322,03-Nov-25,2025,Perveen Akhtar,Karachi Golf Club,Karachi,Balls,Titleist,Titleist Velocity,1,"4,800","1,733","4,800","1,733"
INV43323,03-Nov-25,2025,Ali Khan,SRC Golf Club,Hyderabad,Balls,Dunlop,Triad Golf Balls,2,"4,420","1,476","8,840","2,952"
INV43324,03-Nov-25,2025,Shahbaz Khan,Multan Golf Club,Multan,Bags,Callaway,Elyte Fairway C Stand Bag,1,"90,020","41,198","90,020","41,198"
INV43325,03-Nov-25,2025,Nadia Hussain,Islamabad Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,3,"89,950","48,006","269,850","144,018"
INV43326,03-Nov-25,2025,Ehsan Malik,SRC Golf Club,Hyderabad,Balls,Dunlop,Triad Golf Balls,1,"4,290","1,476","4,290","1,476"
INV43327,03-Nov-25,2025,Chaudhry Kamil,Lahore Gymkhana Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,3,"4,460","1,476","13,380","4,428"
INV43328,03-Nov-25,2025,Shahbaz Khan,Gujranwala Golf & Country Club,Gujranwala,Balls,Callaway,Chrome Tour,5,"4,180","1,625","20,900","8,123"
INV43329,04-Nov-25,2025,Bisma Siddiqui,Arabian Sea Country Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,1,"42,910","18,235","42,910","18,235"
INV43330,04-Nov-25,2025,Hina Sheikh,Islamabad Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"94,390","45,011","94,390","45,011"
INV43331,04-Nov-25,2025,Ehsan Malik,Rumanza Golf & Country Club,Multan,Balls,Titleist,Titleist Velocity,1,"4,780","1,733","4,780","1,733"
INV43332,04-Nov-25,2025,Gulraiz Ansari,Lahore Garrison Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"82,710","27,088","165,420","54,175"
INV43333,04-Nov-25,2025,Mohammad Aslam,Gujranwala Golf & Country Club,Gujranwala,Balls,Dunlop,Triad Golf Balls,1,"4,410","1,476","4,410","1,476"
INV43334,04-Nov-25,2025,Nadia Hussain,Islamabad Golf Club,Islamabad,Irons,Titleist,T150 Black,1,"62,620","22,838","62,620","22,838"
INV43335,04-Nov-25,2025,Perveen Akhtar,Rawalpindi Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"92,420","45,011","184,840","90,023"
INV43336,04-Nov-25,2025,Tasneem Rizvi,Karachi Golf Club,Karachi,Balls,Callaway,Chrome Tour,2,"4,440","1,625","8,880","3,249"
INV43337,05-Nov-25,2025,Hina Sheikh,Lahore Gymkhana Golf Club,Lahore,Balls,Titleist,Titleist Velocity,1,"4,810","1,733","4,810","1,733"
INV43338,05-Nov-25,2025,Dania Ahmed,Lahore Garrison Golf Club,Lahore,Irons,Titleist,T150 Black,2,"64,290","22,838","128,580","45,677"
INV43339,05-Nov-25,2025,Ehsan Malik,Karachi Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"98,150","45,011","98,150","45,011"
INV43340,05-Nov-25,2025,Ehsan Malik,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,1,"59,640","22,838","59,640","22,838"
INV43341,05-Nov-25,2025,Imran Khan,DHA Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,490","3,557","37,450","17,787"
INV43342,06-Nov-25,2025,Fatima Raza,SRC Golf Club,Hyderabad,Bags,Wilson,Talus Stand Bag,1,"69,230","23,936","69,230","23,936"
INV43343,06-Nov-25,2025,Ehsan Malik,Karachi Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"69,050","23,936","69,050","23,936"
INV43344,06-Nov-25,2025,Perveen Akhtar,Rawalpindi Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"83,250","27,088","166,500","54,175"
INV43345,06-Nov-25,2025,Chaudhry Kamil,Islamabad Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,1,"93,110","48,006","93,110","48,006"
INV43346,06-Nov-25,2025,Javeria Abbasi,Karachi Golf Club,Karachi,Irons,Callaway,Elyte X Irons,3,"105,510","48,006","316,530","144,018"
INV43347,06-Nov-25,2025,Qasim Jafri,Defence Raya Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"99,750","46,168","99,750","46,168"
INV43348,06-Nov-25,2025,Nadia Hussain,Lahore Garrison Golf Club,Lahore,Irons,Titleist,T150 Black,1,"61,400","22,838","61,400","22,838"
